2019-4-24 23:38:25,-34.57,-58.45,-3.40,688,43
2019-4-24 23:38:26,-34.57,-58.45,-3.40,778,57
2019-4-24 23:38:27,-34.57,-58.45,-3.40,851,68
2019-4-24 23:38:28,-34.57,-58.45,-3.40,851,68
2019-4-24 23:38:29,-34.57,-58.45,-3.40,895,75
2019-4-24 23:38:30,-34.57,-58.45,-3.40,844,67
2019-4-24 23:38:31,-34.57,-58.45,-3.40,834,66
2019-4-24 23:38:32,-34.57,-58.45,-3.40,806,61
2019-4-24 23:38:33,-34.57,-58.45,-3.40,761,54
2019-4-24 23:38:34,-34.57,-58.45,-3.40,735,51
2019-4-24 23:38:35,-34.57,-58.45,-3.40,728,49
2019-4-24 23:38:36,-34.57,-58.45,-3.40,728,49
2019-4-24 23:38:37,-34.57,-58.45,11.40,728,49
2019-4-24 23:38:38,-34.57,-58.45,11.20,757,54
2019-4-24 23:38:39,-34.57,-58.45,11.20,787,58
2019-4-24 23:38:40,-34.57,-58.45,11.20,787,58
2019-4-24 23:38:41,-34.57,-58.45,11.20,787,58
2019-4-24 23:38:42,-34.57,-58.45,11.20,778,57
2019-4-24 23:38:43,-34.57,-58.45,11.20,596,29
2019-4-24 23:38:44,-34.57,-58.45,11.20,885,73
2019-4-24 23:38:45,-34.57,-58.45,11.20,834,66
2019-4-24 23:38:46,-34.57,-58.45,11.20,798,60
2019-4-24 23:38:47,-34.57,-58.45,11.20,813,62
2019-4-24 23:38:48,-34.57,-58.45,11.20,778,57
2019-4-24 23:38:49,-34.57,-58.45,11.20,885,73
2019-4-24 23:38:50,-34.57,-58.45,11.20,997,90
2019-4-24 23:38:51,-34.57,-58.45,11.20,1118,109
2019-4-24 23:38:52,-34.57,-58.45,11.20,1150,114
2019-4-24 23:38:53,-34.57,-58.45,11.20,1053,99
2019-4-24 23:38:54,-34.57,-58.45,11.20,954,84
2019-4-24 23:38:55,-34.57,-58.45,11.20,1140,112
2019-4-24 23:38:56,-34.57,-58.45,11.20,1093,105
2019-4-24 23:38:57,-34.57,-58.45,11.20,1053,99
2019-4-24 23:38:58,-34.57,-58.45,11.20,1065,101
2019-4-24 23:38:59,-34.57,-58.45,11.20,1065,101
2019-4-24 23:39:0,-34.57,-58.45,11.20,1053,99
2019-4-24 23:39:1,-34.57,-58.45,11.20,1053,99
2019-4-24 23:39:2,-34.57,-58.45,11.20,1065,101
2019-4-24 23:39:3,-34.57,-58.45,11.20,1065,101
2019-4-24 23:39:4,-34.57,-58.45,11.20,1077,103
2019-4-24 23:39:5,-34.57,-58.45,11.20,1105,107
2019-4-24 23:39:6,-34.57,-58.45,11.20,1093,105
2019-4-24 23:39:7,-34.57,-58.45,11.20,1131,111
2019-4-24 23:39:8,-34.57,-58.45,11.20,1131,111
2019-4-24 23:39:9,-34.57,-58.45,11.20,1140,112
2019-4-24 23:39:10,-34.57,-58.45,11.20,1140,112
2019-4-24 23:39:11,-34.57,-58.45,11.20,1140,112
2019-4-24 23:39:12,-34.57,-58.45,11.20,1150,114
2019-4-24 23:39:13,-34.57,-58.45,11.20,1178,118
2019-4-24 23:39:14,-34.57,-58.45,11.20,1242,128
2019-4-24 23:39:15,-34.57,-58.45,11.20,1262,131
2019-4-24 23:39:16,-34.57,-58.45,11.20,1262,131
2019-4-24 23:39:17,-34.57,-58.45,11.20,1041,97
2019-4-24 23:39:18,-34.57,-58.45,11.20,1212,123
2019-4-24 23:39:19,-34.57,-58.45,11.20,1669,193
2019-4-24 23:39:20,-34.57,-58.45,11.20,2240,280
2019-4-24 23:39:21,-34.57,-58.45,11.20,2214,276
2019-4-24 23:39:22,-34.57,-58.45,11.20,3734,507
2019-4-24 23:39:23,-34.57,-58.45,11.20,5162,725
2019-4-24 23:39:24,-34.57,-58.45,11.20,4608,641
2019-4-24 23:39:25,-34.57,-58.45,11.20,4214,581
2019-4-24 23:39:26,-34.57,-58.45,11.20,3791,516
