2019-4-26 23:45:56,-34.57,-58.46,71.20,481,12,26.79,49.10
2019-4-26 23:45:56,-34.57,-58.46,71.20,485,12,26.70,49.19
2019-4-26 23:46:2,-34.57,-58.46,71.20,551,23,26.68,49.19
2019-4-26 23:46:3,-34.57,-58.46,71.20,551,23,26.70,49.19
2019-4-26 23:46:4,-34.57,-58.46,71.20,540,21,26.76,49.19
2019-4-26 23:46:5,-34.57,-58.46,71.20,506,16,26.86,49.10
2019-4-26 23:46:6,-34.57,-58.46,70.00,523,18,26.78,49.19
2019-4-26 23:46:7,-34.57,-58.46,70.60,517,17,26.79,49.19
2019-4-26 23:46:8,-34.57,-58.46,70.90,497,14,26.78,49.10
2019-4-26 23:46:9,-34.57,-58.46,71.60,485,12,26.76,49.19
2019-4-26 23:46:10,-34.57,-58.46,72.50,502,15,26.90,49.07
2019-4-26 23:46:11,-34.57,-58.46,73.40,506,16,26.75,49.10
2019-4-26 23:46:12,-34.57,-58.46,74.10,533,20,26.95,49.07
2019-4-26 23:46:13,-34.57,-58.46,74.70,485,12,26.68,49.00
2019-4-26 23:46:14,-34.57,-58.46,75.20,533,20,26.89,49.00
2019-4-26 23:46:15,-34.57,-58.46,76.80,497,14,26.90,48.88
2019-4-26 23:46:16,-34.57,-58.46,77.60,485,12,26.98,48.88
2019-4-26 23:46:17,-34.57,-58.46,78.70,481,12,26.98,48.88
2019-4-26 23:46:18,-34.57,-58.46,79.80,485,12,26.82,48.90
2019-4-26 23:46:19,-34.57,-58.46,80.80,491,13,26.86,48.80
2019-4-26 23:46:20,-34.57,-58.46,82.00,491,13,26.94,48.77
2019-4-26 23:46:21,-34.57,-58.46,82.00,476,11,26.95,48.68
2019-4-26 23:46:22,-34.57,-58.46,82.30,482,12,26.83,48.70
2019-4-26 23:46:23,-34.57,-58.46,81.90,492,14,27.05,48.68
2019-4-26 23:46:24,-34.57,-58.46,81.30,492,14,26.97,48.58
2019-4-26 23:46:25,-34.57,-58.46,80.40,482,12,26.93,48.68
2019-4-26 23:46:26,-34.57,-58.46,80.10,476,11,26.98,48.58
2019-4-26 23:46:27,-34.57,-58.46,79.90,482,12,26.90,48.58
2019-4-26 23:46:28,-34.57,-58.46,79.80,482,12,27.10,48.58
